timestamp,open,high,low,close,volume
2024-09-15 12:00:00,60000.51,60395.8,59871.0,60335.41,2112.8118
2024-09-15 16:00:00,60335.41,60352.65,59707.08,59878.22,3245.74935
2024-09-15 20:00:00,59878.23,59939.1,58691.05,59132.0,4978.0944
2024-09-16 00:00:00,59132.0,59210.7,58112.0,58575.09,5370.8386
2024-09-16 04:00:00,58575.09,58970.0,58312.54,58911.1,3433.45011
2024-09-16 08:00:00,58911.1,59179.35,58506.0,58663.99,3270.35511
2024-09-16 12:00:00,58664.0,58789.93,57553.38,57881.69,6950.28148
2024-09-16 16:00:00,57881.7,58263.84,57493.3,57943.99,4927.89314
2024-09-16 20:00:00,57943.99,58410.0,57608.0,58213.99,2524.74576
2024-09-17 00:00:00,58213.99,58343.99,57610.01,58060.0,2399.69133
2024-09-17 04:00:00,58060.0,58779.08,58028.0,58695.39,2401.70353
2024-09-17 08:00:00,58695.39,59300.0,58636.36,59080.99,3403.05073
2024-09-17 12:00:00,59080.99,61320.0,58872.02,61135.5,14518.51056
2024-09-17 16:00:00,61135.49,61261.0,59618.26,59967.99,7151.64931
2024-09-17 20:00:00,59967.98,60424.25,59715.42,60313.99,3241.65332
2024-09-18 00:00:00,60313.99,60769.0,59854.6,60509.99,3991.84107
2024-09-18 04:00:00,60510.0,60689.62,60199.68,60428.01,1833.32107
2024-09-18 08:00:00,60428.01,60428.01,59348.88,59846.0,4528.13103
2024-09-18 12:00:00,59846.0,60160.0,59308.61,59429.18,5117.9094
2024-09-18 16:00:00,59429.19,61318.6,59174.8,60057.99,14645.02961
2024-09-18 20:00:00,60057.99,61786.24,59473.68,61759.99,5970.79251
2024-09-19 00:00:00,61759.98,62589.52,61555.0,62117.99,8344.2925
2024-09-19 04:00:00,62117.98,62179.99,61814.0,62093.99,3360.24822
2024-09-19 08:00:00,62094.0,62727.52,61888.18,62645.44,3685.66229
2024-09-19 12:00:00,62645.44,63500.84,62582.14,63154.04,10166.54165
2024-09-19 16:00:00,63154.03,63850.0,62940.0,63251.99,6054.8445
2024-09-19 20:00:00,63251.99,63254.14,62650.0,62947.99,2720.93692
2024-09-20 00:00:00,62948.0,63750.0,62606.0,63742.16,3621.8169
2024-09-20 04:00:00,63742.15,64133.32,63390.32,63524.8,6638.35306
2024-09-20 08:00:00,63524.81,63700.0,63090.43,63440.0,3743.75146
2024-09-20 12:00:00,63440.01,63544.37,62553.9,63153.99,6589.92794
2024-09-20 16:00:00,63153.99,63282.0,62350.0,62809.13,3393.59501
2024-09-20 20:00:00,62809.13,63300.0,62709.3,63201.05,1478.93357
2024-09-21 00:00:00,63201.05,63310.37,62816.47,62889.57,1640.98964
2024-09-21 04:00:00,62889.58,63134.0,62758.0,63091.02,1209.98344
2024-09-21 08:00:00,63091.02,63136.0,62966.01,63089.77,1035.11805
2024-09-21 12:00:00,63089.76,63306.0,63036.92,63167.98,1603.27919
2024-09-21 16:00:00,63167.98,63400.0,63086.0,63203.59,1787.68953
2024-09-21 20:00:00,63203.59,63559.9,63058.0,63348.96,1098.28623
2024-09-22 00:00:00,63348.97,63450.0,62830.01,63106.0,1863.74001
2024-09-22 04:00:00,63106.0,63200.0,62838.0,62936.0,967.92007
2024-09-22 08:00:00,62936.0,63034.99,62544.94,62784.0,1840.93484
2024-09-22 12:00:00,62784.0,62930.0,62429.16,62652.12,2271.34613
2024-09-22 16:00:00,62652.12,63229.5,62468.01,63160.0,2262.34879
2024-09-22 20:00:00,63160.0,64000.0,62357.93,63578.76,5035.90908
2024-09-23 00:00:00,63578.76,64745.88,62538.75,64354.0,7140.31946
2024-09-23 04:00:00,64354.0,64455.13,63400.0,63548.82,3443.68917
2024-09-23 08:00:00,63548.83,63710.0,63300.0,63435.04,2927.2427
2024-09-23 12:00:00,63435.03,63806.0,63059.93,63618.0,5683.13836
2024-09-23 16:00:00,63617.99,63825.96,63098.97,63298.56,3051.89312
2024-09-23 20:00:00,63300.01,63489.0,63088.69,63339.99,1831.77006
2024-09-24 00:00:00,63339.99,63401.21,62700.0,63124.0,4362.37127
2024-09-24 04:00:00,63124.01,63569.99,62900.0,63559.92,2295.13582
2024-09-24 08:00:00,63559.93,63948.0,63380.0,63478.34,2935.03801
2024-09-24 12:00:00,63478.35,63768.0,62731.1,63159.99,5750.10021
2024-09-24 16:00:00,63159.99,64375.0,63088.02,64292.34,4151.18148
2024-09-24 20:00:00,64292.35,64688.0,63966.66,64262.7,3691.2208
2024-09-25 00:00:00,64262.7,64817.99,63990.41,64460.0,3313.63849
2024-09-25 04:00:00,64460.01,64460.23,63645.49,63843.33,2493.73409
2024-09-25 08:00:00,63843.34,63915.07,63407.7,63838.01,2671.75745
2024-09-25 12:00:00,63838.01,63999.0,63283.37,63495.66,3683.29568
2024-09-25 16:00:00,63495.66,63670.0,63000.0,63181.5,3421.13755
2024-09-25 20:00:00,63181.51,63551.81,62947.08,63152.01,2229.54842
2024-09-26 00:00:00,63152.01,63544.0,62670.0,63514.34,3182.8406
2024-09-26 04:00:00,63514.35,63874.41,63340.0,63852.07,1978.65426
2024-09-26 08:00:00,63852.07,64500.0,63595.67,64393.99,4265.52614
2024-09-26 12:00:00,64393.98,65550.0,64150.0,65229.03,10972.58828
2024-09-26 16:00:00,65229.03,65839.0,64693.26,64711.06,5421.22806
2024-09-26 20:00:00,64711.07,65244.0,64633.52,65173.99,2552.46859
2024-09-27 00:00:00,65173.99,65425.0,64819.9,65366.01,2512.15165
2024-09-27 04:00:00,65366.01,65550.0,65099.99,65460.02,3455.03541
2024-09-27 08:00:00,65460.02,65986.0,65342.78,65437.35,3894.1937
2024-09-27 12:00:00,65437.36,66498.0,65314.31,66006.01,7244.94249
2024-09-27 16:00:00,66006.01,66360.0,65524.0,65657.99,3581.38796
2024-09-27 20:00:00,65657.99,65962.0,65625.0,65769.95,1361.09366
2024-09-28 00:00:00,65769.95,66260.0,65720.0,66063.76,1667.03312
2024-09-28 04:00:00,66063.76,66087.0,65738.0,65824.01,1261.99889
2024-09-28 08:00:00,65824.01,65824.01,65453.0,65798.01,1658.51739
2024-09-28 12:00:00,65798.01,65816.0,65422.23,65619.13,1613.79987
2024-09-28 16:00:00,65619.14,65823.08,65492.59,65724.0,1744.50199
2024-09-28 20:00:00,65724.0,65982.16,65432.0,65858.0,1181.3819
2024-09-29 00:00:00,65858.0,65984.0,65647.28,65815.92,1175.81973
2024-09-29 04:00:00,65815.93,65815.93,65432.0,65477.01,1284.12437
2024-09-29 08:00:00,65477.01,65720.0,65433.0,65691.92,1041.46532
2024-09-29 12:00:00,65691.92,65850.0,65576.21,65751.34,1924.67822
2024-09-29 16:00:00,65751.34,65972.17,65654.01,65958.82,1134.64262
2024-09-29 20:00:00,65958.81,66076.12,65528.0,65602.01,1777.01085
2024-09-30 00:00:00,65602.01,65618.8,64190.0,64553.68,6048.78935
2024-09-30 04:00:00,64553.68,64750.01,64310.0,64562.01,3209.21927
2024-09-30 08:00:00,64562.01,64576.01,63249.68,63819.44,7287.18568
2024-09-30 12:00:00,63819.45,64161.08,63508.0,63561.41,4845.53912
2024-09-30 16:00:00,63561.42,63738.25,63056.0,63488.0,5487.90402
2024-09-30 20:00:00,63488.0,63860.0,62856.3,63327.59,3132.45008
2024-10-01 00:00:00,63327.6,63744.0,63006.7,63723.48,3879.35185
2024-10-01 04:00:00,63723.47,64130.63,63652.06,64045.92,3515.39368
2024-10-01 08:00:00,64045.92,64118.0,63707.89,63734.0,3230.34622
2024-10-01 12:00:00,63734.01,63809.97,61814.01,62628.85,12629.85952
2024-10-01 16:00:00,62628.85,62778.73,61092.0,61755.99,12278.90165
2024-10-01 20:00:00,61755.99,61760.74,60164.0,60805.78,8137.62816
2024-10-02 00:00:00,60804.92,61883.0,60733.81,61750.47,4288.88242
2024-10-02 04:00:00,61750.46,61940.0,61350.0,61727.4,2824.36251
2024-10-02 08:00:00,61727.39,61914.34,60888.88,61164.01,3827.59582
2024-10-02 12:00:00,61164.01,61926.9,60524.21,61874.01,7565.27679
2024-10-02 16:00:00,61874.01,62390.31,60000.0,60190.01,7929.51771
2024-10-02 20:00:00,60190.01,60999.24,60128.0,60649.28,5099.06593
2024-10-03 00:00:00,60649.27,61464.0,60536.0,61463.99,3657.31206
2024-10-03 04:00:00,61464.0,61477.19,60814.12,60926.0,3351.19716
2024-10-03 08:00:00,60926.0,61070.47,60126.56,60764.74,4407.11899
2024-10-03 12:00:00,60764.73,60900.0,59828.11,60641.5,8572.02693
2024-10-03 16:00:00,60641.5,61058.0,59917.02,61036.0,4408.85414
2024-10-03 20:00:00,61036.0,61100.0,60596.4,60752.71,1824.92544
2024-10-04 00:00:00,60752.72,61272.73,60459.9,60951.99,2373.59688
2024-10-04 04:00:00,60951.99,61544.98,60936.66,61443.64,2454.00481
2024-10-04 08:00:00,61443.64,61646.27,61266.42,61449.84,2343.66551
2024-10-04 12:00:00,61449.84,62004.48,60753.97,61873.04,8500.985
2024-10-04 16:00:00,61873.05,62468.0,61644.01,62368.0,4031.14494
2024-10-04 20:00:00,62368.0,62484.85,61965.14,62086.0,1591.2628
2024-10-05 00:00:00,62086.0,62214.0,61689.26,61861.99,1490.81546
2024-10-05 04:00:00,61861.99,62268.28,61824.01,62076.19,1052.59709
2024-10-05 08:00:00,62076.2,62326.48,62076.19,62180.0,1522.84096
2024-10-05 12:00:00,62179.99,62370.56,62100.0,62167.66,1317.65584
2024-10-05 16:00:00,62167.65,62180.0,61790.0,61848.48,1408.81584
2024-10-05 20:00:00,61848.48,62100.0,61700.0,62058.0,1014.73622
2024-10-06 00:00:00,62058.01,62150.0,61876.0,61878.66,882.65112
2024-10-06 04:00:00,61878.66,62010.0,61798.97,61949.01,907.06061
2024-10-06 08:00:00,61949.01,62176.75,61922.0,62101.92,936.78235
2024-10-06 12:00:00,62101.92,62777.0,62065.31,62720.01,3063.00545
2024-10-06 16:00:00,62720.01,62975.0,62550.0,62631.38,1681.72471
2024-10-06 20:00:00,62631.38,62912.33,62302.0,62819.91,1435.63753
2024-10-07 00:00:00,62819.91,63970.19,62657.44,63530.51,4456.00399
2024-10-07 04:00:00,63530.51,63753.91,63300.48,63531.99,2115.0378
2024-10-07 08:00:00,63532.0,63706.0,62649.95,63135.44,4457.19558
2024-10-07 12:00:00,63135.45,64478.19,62825.37,63651.6,7602.50861
2024-10-07 16:00:00,63651.59,63906.57,62735.9,63382.0,4094.49583
2024-10-07 20:00:00,63381.99,63410.0,62128.0,62224.0,3240.94339
2024-10-08 00:00:00,62224.01,62820.0,62156.02,62629.8,2759.18935
2024-10-08 04:00:00,62629.8,62778.04,62005.0,62319.99,2588.87096
2024-10-08 08:00:00,62319.99,62670.16,62193.63,62624.01,2240.95507
2024-10-08 12:00:00,62624.02,63200.0,61864.89,62288.01,6977.22252
2024-10-08 16:00:00,62288.01,62598.0,61860.31,62245.53,3585.78327
2024-10-08 20:00:00,62245.99,62565.95,62026.13,62160.49,1550.20254
2024-10-09 00:00:00,62160.5,62494.0,62002.5,62394.07,2218.57179
2024-10-09 04:00:00,62394.07,62543.75,62200.0,62276.78,2041.93089
2024-10-09 08:00:00,62276.79,62287.07,62046.69,62200.0,1718.42818
2024-10-09 12:00:00,62199.99,62412.09,61634.61,62316.0,5229.60107
2024-10-09 16:00:00,62316.0,62350.0,60835.0,61031.98,5071.40002
2024-10-09 20:00:00,61031.99,61122.53,60301.0,60636.02,3731.22489
2024-10-10 00:00:00,60636.01,60956.0,60355.0,60865.29,2727.57646
2024-10-10 04:00:00,60865.29,61149.58,60814.9,60900.0,1627.37524
2024-10-10 08:00:00,60900.01,61321.68,60630.71,61262.0,2559.67177
2024-10-10 12:00:00,61262.01,61320.0,60444.99,60789.36,5227.91174
2024-10-10 16:00:00,60789.36,61030.31,58946.0,59727.28,8517.95777
2024-10-10 20:00:00,59727.27,60329.27,59586.29,60326.39,3307.43183
2024-10-11 00:00:00,60326.4,60768.64,60087.64,60614.0,2415.18063
2024-10-11 04:00:00,60614.01,60925.16,60578.0,60674.69,2034.06082
2024-10-11 08:00:00,60674.68,61263.4,60650.44,61174.87,2754.98816
2024-10-11 12:00:00,61174.88,62450.0,61129.72,62259.05,6907.87356
2024-10-11 16:00:00,62259.04,63417.56,62123.0,63086.01,6450.8743
2024-10-11 20:00:00,63086.0,63160.0,62357.7,62540.0,3078.37462
2024-10-12 00:00:00,62539.99,63073.78,62487.23,62568.0,2510.94662
2024-10-12 04:00:00,62568.0,62800.0,62565.51,62767.57,1198.66803
2024-10-12 08:00:00,62767.57,63260.53,62672.34,62936.91,1999.15341
2024-10-12 12:00:00,62936.91,63480.0,62824.03,63157.49,2690.48359
2024-10-12 16:00:00,63157.5,63400.0,62911.0,63000.01,1537.73891
2024-10-12 20:00:00,63000.01,63388.0,63000.0,63206.22,974.3106
2024-10-13 00:00:00,63206.23,63285.72,62654.91,62712.31,1978.86462
2024-10-13 04:00:00,62712.31,62990.0,62707.21,62843.48,976.93771
2024-10-13 08:00:00,62843.48,62962.0,62520.18,62561.33,2072.26507
2024-10-13 12:00:00,62561.34,62818.0,62050.0,62229.31,2882.28535
2024-10-13 16:00:00,62229.32,62887.78,62177.67,62734.32,2186.22682
2024-10-13 20:00:00,62734.31,63125.0,62610.67,62870.02,1812.64038
2024-10-14 00:00:00,62870.02,64392.49,62457.81,64299.99,5202.69582
2024-10-14 04:00:00,64300.0,64686.0,63778.62,64620.87,6540.2077
2024-10-14 08:00:00,64620.87,65188.57,64340.98,64920.06,5338.83523
2024-10-14 12:00:00,64920.05,66299.93,64660.56,65870.0,11165.96157
2024-10-14 16:00:00,65870.0,66072.3,65459.0,65939.4,5541.11281
2024-10-14 20:00:00,65939.41,66500.0,65730.0,66083.99,3881.13909
2024-10-15 00:00:00,66084.0,66330.0,65324.4,65400.0,3574.82599
2024-10-15 04:00:00,65399.99,65846.0,65201.0,65638.74,3319.36953
2024-10-15 08:00:00,65638.74,65850.0,65280.0,65399.69,3798.65244
2024-10-15 12:00:00,65399.68,67950.0,64800.01,66022.0,20567.31949
2024-10-15 16:00:00,66022.01,67390.89,65982.55,66970.18,8440.07018
2024-10-15 20:00:00,66970.18,67156.47,66130.64,67074.14,3983.7166
2024-10-16 00:00:00,67074.14,67561.04,66750.49,67095.98,3508.4024
2024-10-16 04:00:00,67095.99,67361.41,66775.67,66972.53,3070.41603
2024-10-16 08:00:00,66972.53,68424.0,66917.52,67894.72,8671.10496
2024-10-16 12:00:00,67894.73,68308.91,67117.18,67749.99,9342.2106
2024-10-16 16:00:00,67750.0,68100.0,67482.0,67728.0,3575.32974
2024-10-16 20:00:00,67728.01,67954.03,67500.0,67620.01,1770.79171
2024-10-17 00:00:00,67620.0,67939.4,67406.99,67601.4,2503.78211
2024-10-17 04:00:00,67601.4,67601.4,67087.35,67303.18,3552.90409
2024-10-17 08:00:00,67303.18,67530.01,66741.09,66872.43,4840.70419
2024-10-17 12:00:00,66872.44,67680.0,66666.0,67590.66,6644.01683
2024-10-17 16:00:00,67590.67,67590.67,66720.0,66840.0,5364.13174
2024-10-17 20:00:00,66840.0,67480.0,66827.68,67421.78,2422.68965
2024-10-18 00:00:00,67421.78,68260.92,67192.36,67555.4,4815.67963
2024-10-18 04:00:00,67555.41,68378.95,67544.0,67969.7,4436.03787
2024-10-18 08:00:00,67969.69,68050.0,67674.98,67702.0,3604.45968
2024-10-18 12:00:00,67702.0,68870.68,67642.71,68735.35,8981.93414
2024-10-18 16:00:00,68735.34,69000.0,68360.0,68608.01,5094.2734
2024-10-18 20:00:00,68608.01,68690.0,68204.1,68428.0,1793.25028
2024-10-19 00:00:00,68427.99,68693.26,68303.03,68450.01,1376.73627
2024-10-19 04:00:00,68450.0,68560.0,68302.31,68346.54,1113.67315
2024-10-19 08:00:00,68346.54,68475.7,68090.3,68090.3,1655.36285
2024-10-19 12:00:00,68090.3,68350.0,68088.0,68226.93,1346.90882
2024-10-19 16:00:00,68226.94,68242.43,68010.0,68181.98,1019.59496
2024-10-19 20:00:00,68181.98,68413.96,68168.45,68378.0,1681.39132
2024-10-20 00:00:00,68377.99,68446.0,68100.0,68188.0,1054.72024
2024-10-20 04:00:00,68188.01,68433.5,68176.26,68378.0,1441.04305
2024-10-20 08:00:00,68378.01,68500.0,68355.0,68420.01,1130.42068
2024-10-20 12:00:00,68420.01,68772.7,68198.22,68625.99,3025.00337
2024-10-20 16:00:00,68625.99,68660.0,68422.0,68508.29,1137.38491
2024-10-20 20:00:00,68508.3,69400.0,68461.93,69031.99,4653.90153
2024-10-21 00:00:00,69032.0,69519.52,68588.51,68939.99,4025.34961
2024-10-21 04:00:00,68940.0,69185.18,68488.33,68514.0,2657.04256
2024-10-21 08:00:00,68513.99,68661.0,68119.01,68238.01,4244.21652
2024-10-21 12:00:00,68238.0,68328.68,66840.67,67341.02,12814.65836
2024-10-21 16:00:00,67341.02,67941.17,66894.0,67763.0,5541.16575
2024-10-21 20:00:00,67763.99,67933.79,67366.66,67377.5,2091.98904
2024-10-22 00:00:00,67377.5,67694.92,66571.42,67390.02,4530.23136
2024-10-22 04:00:00,67390.01,67800.0,67278.02,67402.0,2582.69229
2024-10-22 08:00:00,67402.0,67526.67,66740.0,67299.15,5952.92995
2024-10-22 12:00:00,67299.15,67693.34,66644.18,67282.27,6233.58519
2024-10-22 16:00:00,67282.27,67635.72,66920.0,67482.98,3629.34667
2024-10-22 20:00:00,67482.99,67836.01,67292.0,67426.0,1670.17722
2024-10-23 00:00:00,67426.01,67472.83,66890.0,67082.1,2192.04981
2024-10-23 04:00:00,67082.1,67302.83,66800.0,66852.34,2205.04466
2024-10-23 08:00:00,66852.33,67048.0,66200.0,66414.0,4678.16343
2024-10-23 12:00:00,66414.0,66910.15,65923.01,66223.44,6555.45611
2024-10-23 16:00:00,66223.45,66573.58,65260.0,66472.0,7747.67519
2024-10-23 20:00:00,66472.0,66807.37,66338.99,66668.65,2151.8515
2024-10-24 00:00:00,66668.65,67612.12,66510.0,67213.16,4069.13262
2024-10-24 04:00:00,67213.16,67479.55,67068.75,67123.08,2168.24652
2024-10-24 08:00:00,67123.09,67322.26,66700.0,67285.99,3627.57529
2024-10-24 12:00:00,67286.0,67998.0,67262.0,67701.22,5556.69154
2024-10-24 16:00:00,67701.21,68323.0,67350.01,68309.79,4018.19794
2024-10-24 20:00:00,68309.79,68850.0,67978.04,68198.28,3149.99486
2024-10-25 00:00:00,68198.27,68286.56,67836.0,68008.0,2103.46788
2024-10-25 04:00:00,68007.99,68045.36,67250.0,67531.97,3239.24812
2024-10-25 08:00:00,67531.96,68183.78,67286.28,68105.79,3432.59534
2024-10-25 12:00:00,68105.79,68771.49,67429.87,67690.01,6063.80083
2024-10-25 16:00:00,67690.01,67890.52,66006.6,66850.0,12819.56162
2024-10-25 20:00:00,66849.99,67392.52,65596.29,66698.33,6821.03746
2024-10-26 00:00:00,66698.32,67050.2,66439.9,66914.0,3685.00548
2024-10-26 04:00:00,66914.0,67240.02,66784.26,67007.99,1628.86516
2024-10-26 08:00:00,67007.99,67264.34,66953.02,67138.0,1491.87488
2024-10-26 12:00:00,67138.0,67180.0,66744.0,66886.49,2610.78256
2024-10-26 16:00:00,66886.49,67181.82,66788.0,67177.99,1318.30448
2024-10-26 20:00:00,67178.0,67454.55,67084.0,67092.76,1108.07514
2024-10-27 00:00:00,67092.76,67325.46,66913.73,67289.57,986.04169
2024-10-27 04:00:00,67289.57,67317.78,67120.0,67204.01,668.95382
2024-10-27 08:00:00,67204.0,67266.49,67036.85,67128.04,1089.42823
2024-10-27 12:00:00,67128.03,67858.0,67121.45,67791.99,2061.49126
2024-10-27 16:00:00,67792.0,68000.0,67540.88,67850.0,1636.67932
2024-10-27 20:00:00,67850.0,68332.05,67688.09,68021.7,2210.6016
2024-10-28 00:00:00,68021.69,68116.78,67677.77,67727.59,1748.50819
2024-10-28 04:00:00,67727.59,68680.0,67618.0,68415.52,3228.44557
2024-10-28 08:00:00,68415.52,68833.57,68238.81,68753.78,2668.85534
2024-10-28 12:00:00,68753.78,69280.0,68426.67,68494.2,7619.52629
2024-10-28 16:00:00,68494.2,69900.0,68452.54,69629.98,7959.90622
2024-10-28 20:00:00,69629.99,70270.0,69427.79,69962.21,5821.51298
2024-10-29 00:00:00,69962.21,71587.88,69760.0,70938.14,9260.69533
2024-10-29 04:00:00,70938.15,71370.0,70837.83,71017.97,5390.71759
2024-10-29 08:00:00,71017.96,71578.95,70974.0,71452.01,4333.82377
2024-10-29 12:00:00,71452.02,72429.99,70929.0,72402.01,11510.0098
2024-10-29 16:00:00,72402.0,73620.12,72350.7,72536.16,14375.99601
2024-10-29 20:00:00,72536.38,72978.9,71864.65,72736.42,5257.36344
2024-10-30 00:00:00,72736.41,72785.72,72000.01,72234.0,3553.7595
2024-10-30 04:00:00,72234.0,72610.0,72100.0,72227.99,3065.87039
2024-10-30 08:00:00,72227.99,72604.97,71926.82,71983.99,3249.22754
2024-10-30 12:00:00,71984.0,72470.0,71436.0,72061.34,7786.81964
2024-10-30 16:00:00,72061.34,72197.5,71641.77,71822.01,3301.81939
2024-10-30 20:00:00,71822.01,72961.0,71644.19,72344.74,5928.4941
2024-10-31 00:00:00,72344.75,72599.99,72030.08,72353.74,2955.82677
2024-10-31 04:00:00,72353.75,72478.0,72150.0,72417.19,2300.55532
2024-10-31 08:00:00,72417.19,72700.0,72149.79,72226.0,3129.22143
2024-10-31 12:00:00,72226.0,72276.0,70431.77,70620.0,10391.35314
2024-10-31 16:00:00,70620.01,70949.51,70036.0,70092.07,5987.52232
2024-10-31 20:00:00,70092.07,70654.76,69685.76,70292.01,4587.62399
2024-11-01 00:00:00,70292.01,70470.0,68830.0,69369.99,6736.08255
2024-11-01 04:00:00,69369.99,69699.14,69080.0,69273.7,3840.13342
2024-11-01 08:00:00,69273.7,70228.0,69237.26,70002.01,4258.62726
2024-11-01 12:00:00,70002.01,71632.95,69044.0,69387.77,12583.25292
2024-11-01 16:00:00,69387.78,70515.16,68820.14,69268.0,8722.26319
2024-11-01 20:00:00,69268.0,69627.0,68854.5,69496.01,2161.50821
2024-11-02 00:00:00,69496.0,69914.37,69479.91,69599.99,1888.97948
2024-11-02 04:00:00,69599.99,69823.94,69446.0,69813.91,1298.14761
2024-11-02 08:00:00,69813.91,69838.62,69417.88,69608.0,1279.6003
2024-11-02 12:00:00,69608.0,69711.59,69000.14,69393.17,3365.13104
2024-11-02 16:00:00,69393.18,69616.0,69215.0,69510.0,1553.51785
2024-11-02 20:00:00,69510.0,69571.99,69149.0,69374.74,1136.29615
2024-11-03 00:00:00,69374.74,69391.0,67864.16,68379.89,5846.4092
2024-11-03 04:00:00,68379.9,68771.58,68303.99,68397.42,1961.6419
2024-11-03 08:00:00,68397.42,68603.58,68200.01,68358.86,2460.80349
2024-11-03 12:00:00,68358.86,68560.0,67478.73,68090.9,6042.77974
2024-11-03 16:00:00,68090.91,68693.81,67667.21,68679.0,4811.23179
2024-11-03 20:00:00,68679.0,69358.0,68492.82,68775.99,3872.83631
2024-11-04 00:00:00,68775.99,69500.0,68240.61,69047.86,3531.81884
2024-11-04 04:00:00,69047.86,69401.55,68618.0,68618.0,2753.25815
2024-11-04 08:00:00,68618.0,69036.0,68470.0,68792.71,3061.68173
2024-11-04 12:00:00,68792.72,69264.52,68202.99,68646.01,6502.898
2024-11-04 16:00:00,68646.01,68814.32,67251.5,67856.0,7022.60435
2024-11-04 20:00:00,67856.01,68106.07,66835.0,67850.01,6928.1308
2024-11-05 00:00:00,67850.01,68255.0,67476.63,68243.0,3631.30352
2024-11-05 04:00:00,68243.01,68976.0,68218.51,68893.99,3527.68448
2024-11-05 08:00:00,68894.0,69100.0,68615.11,68810.03,3105.13722
2024-11-05 12:00:00,68810.03,70325.06,68666.0,69639.99,9273.82987
2024-11-05 16:00:00,69640.0,70577.91,68732.77,68995.99,8251.89006
2024-11-05 20:00:00,68995.99,69898.02,68786.91,69372.01,5565.22373
2024-11-06 00:00:00,69372.01,75000.0,69298.0,74348.53,29431.196937
2024-11-06 04:00:00,74348.53,75407.1,72727.0,73370.89,26064.898021
2024-11-06 08:00:00,73370.89,74475.47,72656.31,74272.01,13990.39249
2024-11-06 12:00:00,74272.0,74757.58,73488.0,74298.0,13980.04537
2024-11-06 16:00:00,74297.99,75850.0,74150.0,75823.55,11500.391072
2024-11-06 20:00:00,75823.55,76400.0,75507.1,75571.99,9160.070897
2024-11-07 00:00:00,75571.99,76022.79,75003.83,75048.01,7170.25219
2024-11-07 04:00:00,75048.01,75048.01,74416.0,74757.58,5435.11503
2024-11-07 08:00:00,74757.58,75150.11,74649.54,74746.0,3766.42463
2024-11-07 12:00:00,74745.99,76059.69,74512.19,76059.69,7599.95
2024-11-07 16:00:00,76059.68,76718.99,75555.17,76530.39,13850.283425
2024-11-07 20:00:00,76530.4,76849.99,75494.0,75857.89,7047.39707
2024-11-08 00:00:00,75857.89,76358.0,75555.0,75890.79,4416.57747
2024-11-08 04:00:00,75890.79,76220.0,75686.0,76148.49,5001.36124
2024-11-08 08:00:00,76148.49,76320.0,75760.0,75934.46,3321.2486
2024-11-08 12:00:00,75934.47,76584.6,75630.76,76427.72,9261.36209
2024-11-08 16:00:00,76427.72,77199.99,75822.07,76912.58,9446.863703
2024-11-08 20:00:00,76912.58,77097.0,76300.23,76509.78,5073.68648
2024-11-09 00:00:00,76509.78,76639.84,76136.0,76341.47,2498.29713
2024-11-09 04:00:00,76341.47,76795.69,76294.0,76529.08,2824.88315
